postingId,title,generatedTitle,description,postingAntiquity,url,status,postingType,totalArea,roofedSurface,bedrooms,bathrooms,halfBathrooms,antiquity,parkingSlots,priceAmount,priceCurrencyId,priceCurrency
58115272,Se Alquila Departamento con Vista Al Mar en Magdalena,Departamento · 86m² · 2 Dormitorios,"DEPARTAMENTO CON VISTA A PARQUE Y AL MAR <br>Ubicado en segundo piso con ascensor directo al departamento. Sin Amoblar. <br>El área del departamento es de 86.4m2 <br>Dormitorio principal con closet y baño integrado. <br>Dormitorio Secundario, Baño Completo <br>Kitchenet con cocina empotrada a gas, y horno tipo Americana. <br>Lavandería con therma a gas. <br>El departamento cuenta con conexión a gas calidda. <br>Guardiania de Lunes a Sábado de 8 a 8 <br>No cuenta con cochera. <br><br>PRECIO EN SOLES",Publicado hace 2 días,https://urbania.pe/inmueble/alquiler-de-departamento-en-magdalena-lima-2-dormitorios-ascensor-58115272,ONLINE,PROPERTY,86,86,2,2,0,4,,2800,6,S/
58099190,Dpto. Full Amoblado con Los Servicios Incluidos $.800 y Sin Servicios $. 650,Departamento · 60m² · 1 Dormitorio · 1 Estacionamiento,"Hermoso Dpto. en ALQUILER, con cochera $. 650 DOLARES, en piso 14 . Con vista a la ciudad. Área C. 60 m2 consta de sala – comedor amoblado, cocina con tablero de granitos estilo americano y con muebles altos y bajos, campana extractora, terma,cocina, refrigeradora, lavadora y todos los utensilios de la cocina, 1 dormitorio amplio con walk in closet, el dormitorio incluido baño, 1 baño visita. Todo el Dpto. cuenta con iluminarias decorativas y cortinas en todas las ventanas, Área Común, terraza y BBQ. Ubicación AV. Brasil Cdra. 30 a una cuadra y media de la Av. Javier Prado. <br>Precio de alquiler con todo servicio $. 800 ( incluye mantenimiento, agua, arbitrios, luz e internet. <br>Precio de alquiler $. 650 dolares sin servicios. <br>Precio de alquiler sin cochera y sin servicios $. 600. <br>Condiciones 2 meses de garantía y un mes por adelantado y contrato por año. Tfl: <span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span> / <span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span>",Publicado hace 22 días,https://urbania.pe/inmueble/alquiler-de-departamento-en-magdalena-lima-1-dormitorio-ascensor-58099190,ONLINE,PROPERTY,60,60,1,2,0,5,1,2100,6,S/
13475035,Alquiler de Departamento en Magdalena del Mar,Departamento · 110m² · 4 Dormitorios · 1 Estacionamiento,"Departamento con balcón Frente al Mar.../// ubicado en pleno Malecón Grau cerca a la Av. Ejercito, a 2 cuadras del Instituto Gastronómico D'gallia , a 1 cuadra del la Av. Brasil, el inmueble que necesitas para disfrutar con tu familia.....<br>Departamento Amoblado y equipado ubicado en el piso 7 en una zona muy tranquila../// , con Vista al Mar, alrededor canchita de fútbol, parques y juegos para niños, ideal para tu familia, el edificio cuenta con piscina, zona de parrilla , sala de eventos..NO te pierdas esta oportunidad de visitarlo..<br><br>** Sala Comedor con balcón con vista al Mar<br>** Cocina con muebles altos y bajos<br>** Lavandería<br>** Cuarto y baño de servicio<br>** Dormitorio Principal con balcón, Walking Closet Y baño incorporado<br>** 2 Dormitorios secundarios con balcón vista al Mar, closet incorporado<br>** Baño completo con vidrio templado<br><br> 1 Cochera en sótano<br>Precio de mantenimiento S/480 Soles<br>Condiciones del alquiler 2 meses de garantía y 1 mes de adelanto<br>Contrato Mínimo 1 año<br>Visitas fáciles<br><br>Contacto <span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span> // <span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span><br>ALTURA DE LA CUADRA 2 DEL EJERCITO",Publicado hace 12 días,https://urbania.pe/inmueble/alquiler-de-departamento-en-magdalena-lima-4-dormitorios-ascensor-13475035,ONLINE,PROPERTY,110,110,4,3,,4,1,3500,6,S/
58050251,"Alquiler Duplex en Magdalena, Límite San Isidro",Departamento · 135m² · 2 Dormitorios · 2 Estacionamientos,DUPLEX EQUIPADO 135 M2 + 02 COCHERAS + 01 DEPÓSITO <br><br>** CONEXIÓN A GAS NATURAL ** <br><br>ÁREAS COMUNES: <br>ZONA DE PARRILLA <br>SALA DE USOS MÚLTIPLES,Publicado hace 29 días,https://urbania.pe/inmueble/alquiler-de-departamento-en-magdalena-lima-2-dormitorios-ascensor-58050251,ONLINE,PROPERTY,135,135,2,3,1,5,2,4290,6,S/
58016745,Alquilo Depa en Magdalena 2do Piso.3 Dorm 2 Baños. Vivienda/oficinaxj. Prado Oest,Departamento · 80m² · 3 Dormitorios,"Hermoso y acogedor departamento PUEDE SER VIVIENDA U OFICINA A PUERTA CERRADA esta en 2do piso de 80 m2 de 3 dormitorios sin closets dos dormitorios chicos funcionales y uno grande con baño privado, 2 baños, entrada independiente zona residencial. UBICADO A LA ALTURA DEL CRUCE DE LA AV JAVIER PRADO CON LA AV MANUEL GONZALES PRADA ZONA 100% SEGURA. Mas información solo por llamada al <span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span>",Publicado hace 8 días,https://urbania.pe/inmueble/alquiler-de-departamento-en-magdalena-lima-3-dormitorios-58016745,ONLINE,PROPERTY,80,80,3,2,0,5,,1900,6,S/
13331588,Alquiler de Departamento en Magdalena del Mar,Departamento · 80m² · 2 Dormitorios,Alquilo céntrico departamento AMOBLADO en Jr. Amazonas a un paso de todo. <br>Consta de: <br>2 dormitorios <br>1 estudio <br>2 baños <br>Sala <br>Comedor <br>Cocina equipada <br>Gas natural <br>Condiciones de alquiler 2x1 <br>Interesados llamar al <span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span>,Publicado hace 2 días,https://urbania.pe/inmueble/alquiler-de-departamento-en-magdalena-lima-2-dormitorios-ascensor-13331588,ONLINE,PROPERTY,80,80,2,2,0,5,,2000,6,S/
58039632,Alquilo Departamento Semi Amoblado Muy Bien Ubicado en La Av Brasil.,Departamento · 113m² · 3 Dormitorios · 1 Estacionamiento,"EDIFICIO DE 4 AÑOS DE ANTIGUEDAD. <br><br>ALQUILO DEPARTAMENTO QUE CONSTA DE: <br><br>SALA CON MUEBLE PARA TV. <br><br>COMEDOR. <br><br>COCINA EQUIPADA CON REFRIGERADORA, COCINA Y CAMPANA EXTRACTORA. <br><br>ZONA DE LAVANDERIA EQUIPADA CON LAVADORA. <br><br>BAÑO DE VISITAS. <br><br>3 HABITACIONES: <br><br>LA HABITACION PRINCIPAL MUY AMPLIA Y ILUMINADA CON BAÑO INCORPORADO,BALCON Y VISTA AL MAR <br><br>UNA DE LAS HABITACIONES SECUNDARIAS CUENTA CON WALKING CLOSET. <br><br>LAS DOS HABITACIONES SECUNDARIAS COMPARTEN UN BAÑO COMPLETO. <br><br>UNA COCHERA <br><br>CUENTA CON AREA SOCIAL EN EL UTLTIMO PISO DONDE TIENES UNA VISTA INCREIBLE VISTA DEL MAR SE <br>ENCUENTRA LA ZONA DE PARRILLAS <br><br>PISO 16 CUENTA CON OTRA AREA SOCIAL DODNE TIENES SALA DE TV Y BALCON",Publicado hace 30 días,https://urbania.pe/inmueble/alquiler-de-departamento-en-magdalena-lima-3-dormitorios-58039632,ONLINE,PROPERTY,113,113,3,2,1,4,1,3015,6,S/
58220691,"Alquilo Lindo Departamento en Magdalena del Mar, a Media Cuadra del Malecón",Departamento · 50m² · 1 Dormitorio,"LINDO DEPARTAMENTO EN 3er PISO <br>01 DORMITORIO, KITCHENETTE, SALA, BAÑO PRINCIPAL Y DE VISITAS, TODAS LAS COMODIDADES. <br>EDIFICACIÓN MODERNA DE TRES PISOS, UN DEPARTAMENTO POR PISO <br>CERCA A MERCADO, IGLESIA, AV. BRASIL <br>EXCLUSIVAMENTE PARA PERSONA SOLA O PAREJA SIN HIJOS. NO MASCOTAS. <br>S/. 1,300.- (02 DE GARANTÍA x 01 DE ADELANTO) <br>ABSTENERSE CORREDORES <br>SRA. VILLAR # 9 9 9 9 4 3 7 0 0",Publicado hace 7 días,https://urbania.pe/inmueble/alquiler-de-departamento-en-magdalena-del-mar-magdalena-1-dormitorio-58220691,ONLINE,PROPERTY,50,50,1,1,1,5,,1300,6,S/
13472863,Alquiler de Departamento en Magdalena del Mar,Departamento · 85m² · 3 Dormitorios · 1 Estacionamiento,"Excelente oportunidad , departamento con linda vista al Mar, ubicación estratégica en Av del Ejercito, a un paso del Malecón Grau , acceso inmediata a la costa verde playas, limite con San Isidro , CC Salaverry se encuentra a unos minutos .. Departamento ubicado en elegante edificio con seguridad 24x7 , se alquila totalmente amoblado, cuenta con 3 dormitorios , principal con baño , sala comedor con vista al Mar, Balcon vista exterior, cocina con reposteros altos y bajos.<br><br>El edificio cuenta con zonas de parrlla , juegos para niños y gimnasio.<br>precio incluye la cochera.",Publicado hace 56 días,https://urbania.pe/inmueble/alquiler-de-departamento-en-magdalena-lima-3-dormitorios-ascensor-13472863,ONLINE,PROPERTY,85,85,3,2,,3,1,2822,6,S/
58110668,"Magdalena 2 Dorm, Mas Estudio S/1500 Cerca Sucre Vista Calle",Departamento · 100m² · 2 Dormitorios,"magdalena departamento bien ubicado cerca av. sucre la marina cuenta con 100 mtrs. con vista a la calle cuenta con 2 dorm, mas estudio u otro cuarto mas, vista ala calle cuenta tambien con sala comedor, grande cocina tipo kitchenet, baño completo lavandería tendal precio s/1500 garantias 1x1 incluye servicios ( se ve todos los dias previa citas contacto anna ninochika 9 8 9 6 7 4 0 3 9 )",Publicado hace 19 días,https://urbania.pe/inmueble/alquiler-de-departamento-en-magdalena-lima-2-dormitorios-58110668,ONLINE,PROPERTY,100,100,2,1,0,1,,1500,6,S/
13328259,Alquiler de Departamento en Magdalena del Mar,Departamento · 42m² · 1 Dormitorio,"SE ALQUILA DEPARTAMENTO VISTA A LA CALLE<br>DE UN SOLO DORMITORIO<br>KICHINETTE<br>UN BAÑO<br>SALA COMEDOR<br>TIENE ASCENSOR<br> AREAS COMUNES: SUM AMPLIO, AREA DE PARRILLAS",Publicado hace 27 días,https://urbania.pe/inmueble/alquiler-de-departamento-en-orbea-magdalena-1-dormitorio-13328259,ONLINE,PROPERTY,42,42,1,1,,2,,1500,6,S/
13431962,Alquiler de Departamento en Magdalena del Mar,Departamento · 110m² · 3 Dormitorios · 1 Estacionamiento,"AV. BERTOLOTTO - MAGDALENA, LIMA - PERU<br>ALQUILO DEPARTAMENTO  DE 3 DORMITORIOS; en zona céntrica de Magdalena cerca a Parques , ÁREAS EN COMÚN AL MALECÓN, con fácil acceso al circuito de playa, a minutos de centro comerciales como Plaza San Miguel, restaurantes y colegios cercanos. Ubicado en Condominio Exclusivo con áreas en común (Sala de usos múltiples, Gimnasio equipado, Lavandería en Común, zona de juegos para niño, Piscina con zona para parrillas más Terraza Lounge y áreas verdes de esparcimiento para la Familia). El Departamento de 3 Dormitorios con closet y cajonerías incluidas cuenta con una funcional Sala – Comedor integrada a la COCINA.(totalmente equipada) Dormitorio principal con Amplio Closet y baño propio (Cocina con MUEBLES BAJOS Y ALTOS MAS CAJONERÍAS, CAMPANA EXTRACTORA, ENCIMERA Y HORNO EMPOTRADO<br>Llamar a tu agente PERU HOME Bienes Raíces al 9 6 1 8 9 7 4 1 3",Publicado hoy,https://urbania.pe/inmueble/alquiler-de-departamento-en-magdalena-lima-3-dormitorios-ascensor-13431962,ONLINE,PROPERTY,110,110,3,3,,5,1,2822,6,S/
58273080,Alquilo Lindo Departamento en Magdalena,Departamento · 76m² · 3 Dormitorios · 1 Estacionamiento,"Departamento en 4to piso cuenta con 76.2m2, sala comedor, 3 dormitorios, 2 baños, cocina con area de lavado <br>Se incluye 1 cochera y deposito ambos en sotano <br>El departamento se alquila con terma, campana extractora y estores en ventanas <br>Edificio cuenta con vigilancia permanente las 24hrs, camaras de video, area social en ultimo nivel, 2 ascensores, elevador para vehiculos, elevador para discapacitados, sistemas contra incendios, detectores de humo y alarma dentro de cada departamento <br>Departamento perfectamente ubicado: cerca a parque Tupac Amaru, cerca a colegios, mercado principal de Magdalena, acceso a vias principales como la Av del Ejercito, Av Brasil y Av Sucre, central de Serenazgo de Magdalena a 3 cdras <br><br>Interesados llamar al <span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span> o <span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span>",Publicado hoy,https://urbania.pe/inmueble/alquiler-de-departamento-en-magdalena-lima-3-dormitorios-ascensor-58273080,ONLINE,PROPERTY,76,76,3,2,0,4,1,2100,6,S/
13331577,Alquiler de Departamento en Magdalena del Mar,Departamento · 80m² · 2 Dormitorios,Alquilo céntrico departamento <br><br>SEMI AMOBLADO en Jr. Amazonas a un paso de todo. <br>Consta de: <br>2 dormitorios <br>1 estudio <br>2 baños <br>Sala <br>Comedor <br>Cocina equipada <br>Gas natural <br>Condiciones de alquiler 2x1 <br>Interesados comunicarse al <span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span>,Publicado hace 2 días,https://urbania.pe/inmueble/alquiler-de-departamento-en-magdalena-lima-2-dormitorios-13331577,ONLINE,PROPERTY,80,80,2,2,0,5,,2000,6,S/
13503683,Alquiler de Departamento en Magdalena del Mar,Departamento · 59m² · 2 Dormitorios,"Cód: MA50. Lindo departamento amoblado de 2 dormitorios de 59 m2. Moderno y muy bien iluminado. Completamente amoblado y equipado. Cuenta con conexión a la red de gas natural Calidda. Idealmente ubicado, a meda cuadra del malecón Grau en Magdalena del Mar, a unos 5 minutos del centro comercial ""Salaverry Real Plaza"", de San Isidro y a 10 minutos de Miraflores. Zona tranquila y agradable. <br><br>Piso laminado en todo el departamento. <br><br>- Dos dormitorios, dormitorio principal con baño completo incorporado (ducha), segundo dormitorio con futón y escritorio, <br>- Una sala - comedor con balcón, <br>- Una cocina equipada. <br>- Una área de lavandería con lavadora y secadora. <br><br>Vista panorámica al océano y a la cuidad. <br><br>Áreas comunes: Jardín con juegos para niños + sala de reunión. <br><br>Cuota de mantenimiento del edificio: aprox. 170.00 Soles mensuales. <br>Edificio muy seguro, con servicio de portería las 24 horas del día. <br><br>NO CUENTA CON ESTACIONAMIENTO. <br>EL MONTO DE LA RENTA SE PAGARÁ EN SOLES. <br>NO SE ACEPTAN MASCOTAS EN EL EDIFICIO.",Publicado hace 56 días,https://urbania.pe/inmueble/alquiler-de-departamento-en-magdalena-lima-2-dormitorios-13503683,ONLINE,PROPERTY,59,59,2,2,0,4,,2099,6,S/
58177401,Hermoso Departamento,Departamento · 80m² · 2 Dormitorios,Alquilo céntrico departamento SEMI AMOBLADO en Jr. Amazonas a un paso de todo. <br>Consta de: <br>2 dormitorios <br>1 estudio que puede ser un dormitorio más <br>2 baños <br>Sala <br>Comedor <br>Cocina equipada <br>Gas natural <br>Condiciones de alquiler 2x1 <br>Interesados comunicarse al <span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span>,Publicado hace 2 días,https://urbania.pe/inmueble/alquiler-de-departamento-en-magdalena-lima-2-dormitorios-58177401,ONLINE,PROPERTY,80,80,2,2,0,5,,2000,6,S/
58171398,Alquilo Departamento en Magdalena,Departamento · 50m² · 1 Dormitorio,"Lindo departamento, muy bien conservado, casi nuevo. Excelente ubicación cerca al cruce de las avenidas Brasil y Javier Prado, en una zona residencial pero cerca a áreas comerciales como supermercados, fastfood, bancos, notarías, chifas y otros. El departamento tiene una sala-comedor amplio, una cocina americana con muebles bajos y altos completos, dos baños completos: uno de visita y otro dentro del dormitorio. 1 Dormitorio principal para pareja con varios closets. Los servicios comunes incluyen vigilancia las 24 horas, sala de usos múltiples, 2 ascensores, y la azotea es una zona de parrillas con jardines y mirador hacia el mar. El departamento no está amoblado, no incluye cochera y no se aceptan mascotas. Para cerrar contrato se solicitan 2 meses de garantía más 1 mes de adelanto. <br>Antes de llamar por favor verificar que toda la información está en el aviso. Los interesados favor de contactarse por teléfono al <span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span> para programar visita al departamento.",Publicado hace 6 días,https://urbania.pe/inmueble/alquiler-de-departamento-en-magdalena-lima-1-dormitorio-ascensor-58171398,ONLINE,PROPERTY,50,50,1,2,0,5,,1600,6,S/
